,FNRATE
0, 0.11764705882352941
1, 0.08823529411764706
2, 0.08823529411764706
3, 0.11764705882352941
4, 0.11764705882352941
5, 0.11764705882352941
6, 0.08823529411764706
7, 0.08823529411764706
8, 0.08823529411764706
9, 0.11764705882352941
10, 0.08823529411764706
11, 0.14705882352941177
12, 0.14705882352941177
13, 0.11764705882352941
14, 0.08823529411764706
15, 0.08823529411764706
16, 0.08823529411764706
17, 0.08823529411764706
18, 0.08823529411764706
19, 0.08823529411764706
