,FNRATE
0, 0.20588235294117646
1, 0.23529411764705882
2, 0.20588235294117646
3, 0.17647058823529413
4, 0.23529411764705882
5, 0.17647058823529413
6, 0.23529411764705882
7, 0.20588235294117646
8, 0.20588235294117646
9, 0.20588235294117646
10, 0.20588235294117646
11, 0.23529411764705882
12, 0.20588235294117646
13, 0.20588235294117646
14, 0.20588235294117646
15, 0.23529411764705882
16, 0.23529411764705882
17, 0.20588235294117646
18, 0.2647058823529412
19, 0.20588235294117646
