,FNRATE
0, 0.11764705882352941
1, 0.17647058823529413
2, 0.14705882352941177
3, 0.11764705882352941
4, 0.17647058823529413
5, 0.14705882352941177
6, 0.11764705882352941
7, 0.08823529411764706
8, 0.11764705882352941
9, 0.17647058823529413
10, 0.14705882352941177
11, 0.17647058823529413
12, 0.14705882352941177
13, 0.11764705882352941
14, 0.20588235294117646
15, 0.17647058823529413
16, 0.17647058823529413
17, 0.14705882352941177
18, 0.11764705882352941
19, 0.11764705882352941
