,FNRATE
0, 0.08823529411764706
1, 0.14705882352941177
2, 0.08823529411764706
3, 0.11764705882352941
4, 0.17647058823529413
5, 0.14705882352941177
6, 0.14705882352941177
7, 0.08823529411764706
8, 0.11764705882352941
9, 0.11764705882352941
10, 0.11764705882352941
11, 0.14705882352941177
12, 0.14705882352941177
13, 0.08823529411764706
14, 0.17647058823529413
15, 0.14705882352941177
16, 0.11764705882352941
17, 0.11764705882352941
18, 0.17647058823529413
19, 0.058823529411764705
