,FNRATE
0, 0.11764705882352941
1, 0.11764705882352941
2, 0.11764705882352941
3, 0.14705882352941177
4, 0.11764705882352941
5, 0.08823529411764706
6, 0.11764705882352941
7, 0.14705882352941177
8, 0.11764705882352941
9, 0.11764705882352941
10, 0.14705882352941177
11, 0.11764705882352941
12, 0.11764705882352941
13, 0.11764705882352941
14, 0.11764705882352941
15, 0.11764705882352941
16, 0.11764705882352941
17, 0.14705882352941177
18, 0.14705882352941177
19, 0.11764705882352941
