,FNRATE
0, 0.08823529411764706
1, 0.11764705882352941
2, 0.14705882352941177
3, 0.11764705882352941
4, 0.14705882352941177
5, 0.14705882352941177
6, 0.14705882352941177
7, 0.058823529411764705
8, 0.029411764705882353
9, 0.14705882352941177
10, 0.11764705882352941
11, 0.14705882352941177
12, 0.08823529411764706
13, 0.11764705882352941
14, 0.11764705882352941
15, 0.11764705882352941
16, 0.11764705882352941
17, 0.058823529411764705
18, 0.08823529411764706
19, 0.14705882352941177
